id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST143227;33.0;Wiraswasta;6.1;43861;575;14.0;1008;5257;1;1;0;Kartu Kredit;Bisnis;25800;21.92;0.12;0.588;0.196;0
CUST143228;19.0;Bekerja;0.1;24879;594;1.3;15;9106;0;1;1;Kartu Kredit;Pendidikan;24500;22.38;0.366;0.985;0.328;0
CUST143229;31.0;Wiraswasta;7.5;40672;594;11.8;14312;9532;0;1;1;Kartu Kredit;Renovasi Rumah;26500;22.37;0.234;0.652;0.217;0
CUST143230;41.0;Bekerja;10.8;84087;738;7.1;2270;5427;0;0;0;Kartu Kredit;Pribadi;52400;16.6;0.065;0.623;0.208;1
CUST143231;18.0;Bekerja;0.0;15000;704;0.4;189;2206;0;0;0;Kartu Kredit;Pribadi;2800;17.14;0.147;0.187;0.062;1
CUST143232;47.0;Wiraswasta;17.8;48621;613;14.8;1182;18686;0;1;0;Kredit Berjalan;Medis;42800;11.99;0.384;0.88;0.293;0
CUST143233;31.0;Bekerja;7.1;49681;642;4.6;491;18340;0;0;0;Pinjaman Pribadi;Medis;52900;14.38;0.369;1.065;0.355;0
CUST143234;37.0;Bekerja;18.6;66941;586;11.1;1422;4659;0;2;0;Kartu Kredit;Pribadi;70000;22.56;0.07;1.046;0.349;0
CUST143235;18.0;Wiraswasta;1.0;90547;666;1.0;224;30867;0;0;0;Kartu Kredit;Medis;8800;18.99;0.341;0.097;0.032;1
CUST143236;37.0;Wiraswasta;13.8;25119;624;2.4;239;5675;0;1;0;Kredit Berjalan;Pendidikan;16100;11.77;0.226;0.641;0.214;0
CUST143237;22.0;Wiraswasta;1.0;68785;627;3.0;1275;15601;0;1;0;Pinjaman Pribadi;Pendidikan;100000;14.48;0.227;1.454;0.485;0
CUST143238;30.0;Wiraswasta;4.2;44140;629;0.0;0;8877;0;0;0;Kredit Berjalan;Pribadi;18000;12.5;0.201;0.408;0.136;1
CUST143239;18.0;Bekerja;0.0;30737;583;2.0;185;15433;0;2;1;Pinjaman Pribadi;Renovasi Rumah;21200;15.43;0.502;0.69;0.23;0
CUST143240;24.0;Bekerja;5.2;39217;608;5.3;684;11882;0;0;0;Pinjaman Pribadi;Medis;45800;13.68;0.303;1.168;0.389;1
CUST143241;33.0;Bekerja;13.6;17888;675;12.7;635;3907;0;0;0;Pinjaman Pribadi;Pendidikan;18300;12.95;0.218;1.023;0.341;1
CUST143242;31.0;Mahasiswa;0.0;28388;606;0.4;108;4784;0;3;0;Pinjaman Pribadi;Pendidikan;5600;13.42;0.169;0.197;0.066;0
CUST143243;45.0;Bekerja;1.6;34916;628;26.9;60645;4089;0;0;0;Pinjaman Pribadi;Pendidikan;36000;14.11;0.117;1.031;0.344;1
CUST143244;18.0;Bekerja;0.0;33143;677;1.8;335;4440;0;0;0;Pinjaman Pribadi;Renovasi Rumah;12200;11.93;0.134;0.368;0.123;1
CUST143245;34.0;Wiraswasta;3.4;58469;577;15.5;1715;32552;1;4;0;Kartu Kredit;Renovasi Rumah;37200;22.31;0.557;0.636;0.212;0
CUST143246;33.0;Wiraswasta;4.3;172147;624;11.6;212;44072;0;0;0;Pinjaman Pribadi;Pribadi;100000;14.56;0.256;0.581;0.194;1
CUST143247;29.0;Bekerja;2.2;19115;588;1.3;620;7653;0;0;0;Kartu Kredit;Pendidikan;7800;21.71;0.4;0.408;0.136;0
CUST143248;24.0;Bekerja;4.4;30006;654;5.6;353;11893;0;0;0;Kartu Kredit;Pribadi;13000;18.53;0.396;0.433;0.144;1
CUST143249;48.0;Bekerja;0.1;52272;742;18.4;2335;21149;0;0;0;Kredit Berjalan;Renovasi Rumah;46400;8.92;0.405;0.888;0.296;0
CUST143250;59.0;Wiraswasta;26.0;66047;739;8.7;3308;2153;0;0;0;Kredit Berjalan;Pendidikan;30500;8.76;0.033;0.462;0.154;1
CUST143251;18.0;Wiraswasta;1.0;16640;609;0.3;12;3391;0;1;0;Pinjaman Pribadi;Pendidikan;25700;14.59;0.204;1.544;0.515;0
CUST143252;23.0;Bekerja;2.8;53502;636;4.5;107;11845;0;0;0;Kartu Kredit;Bisnis;800;20.84;0.221;0.015;0.005;0
CUST143253;22.0;Bekerja;2.5;33121;582;3.7;170;6385;1;0;0;Kredit Berjalan;Bisnis;11300;14.53;0.193;0.341;0.114;0
CUST143254;31.0;Bekerja;4.1;15000;672;7.5;1146;3521;0;0;0;Pinjaman Pribadi;Pendidikan;5200;12.37;0.235;0.347;0.116;1
CUST143255;50.0;Bekerja;17.4;68427;591;24.1;928;8048;0;1;0;Kartu Kredit;Pribadi;51100;21.22;0.118;0.747;0.249;1
CUST143256;41.0;Wiraswasta;10.5;67812;672;22.4;18085;32318;0;0;0;Kartu Kredit;Bisnis;34000;17.74;0.477;0.501;0.167;1
CUST143257;33.0;Bekerja;1.6;32730;799;12.3;2342;15991;0;0;0;Pinjaman Pribadi;Bisnis;9100;8.09;0.489;0.278;0.093;1
CUST143258;35.0;Bekerja;7.5;25323;569;12.9;2615;458;0;1;0;Pinjaman Pribadi;Medis;38700;16.58;0.018;1.528;0.509;0
CUST143259;31.0;Wiraswasta;7.7;111682;646;8.6;1289;17639;0;2;0;Kartu Kredit;Pendidikan;70000;20.65;0.158;0.627;0.209;1
CUST143260;43.0;Bekerja;23.7;50962;615;18.3;1657;17292;0;0;0;Kartu Kredit;Konsolidasi Hutang;56200;20.32;0.339;1.103;0.368;1
CUST143261;45.0;Bekerja;2.0;22291;676;25.5;2691;3495;0;0;0;Kartu Kredit;Bisnis;22100;17.94;0.157;0.991;0.33;1
CUST143262;42.0;Mahasiswa;0.4;15000;576;5.4;77;1554;0;1;1;Kartu Kredit;Pribadi;1500;21.75;0.104;0.1;0.033;1
CUST143263;18.0;Bekerja;0.0;29890;590;1.2;79;7102;0;2;0;Kartu Kredit;Pribadi;41500;21.1;0.238;1.388;0.463;0
CUST143264;35.0;Bekerja;6.5;29785;696;3.8;337;11043;0;0;0;Kartu Kredit;Bisnis;4300;18.14;0.371;0.144;0.048;1
CUST143265;32.0;Bekerja;1.6;50789;655;8.5;807;18382;0;0;0;Kartu Kredit;Pribadi;26600;18.92;0.362;0.524;0.175;1
CUST143266;46.0;Bekerja;2.0;80060;590;3.8;1048;4485;0;3;0;Kredit Berjalan;Konsolidasi Hutang;32400;14.84;0.056;0.405;0.135;0
CUST143267;37.0;Bekerja;16.2;81547;767;1.7;61;11107;0;0;0;Kredit Berjalan;Renovasi Rumah;34700;7.06;0.136;0.426;0.142;1
CUST143268;41.0;Bekerja;12.6;24922;651;15.6;187;5710;0;0;0;Kartu Kredit;Bisnis;22900;17.84;0.229;0.919;0.306;1
CUST143269;29.0;Bekerja;3.8;37746;694;5.0;37;9326;0;0;1;Pinjaman Pribadi;Pribadi;36600;12.19;0.247;0.97;0.323;1
CUST143270;46.0;Bekerja;19.9;48493;622;19.7;1939;18146;0;1;0;Kartu Kredit;Konsolidasi Hutang;37100;19.13;0.374;0.765;0.255;0
CUST143271;49.0;Bekerja;24.1;44844;708;27.2;14129;18226;0;0;0;Kredit Berjalan;Medis;19900;8.78;0.406;0.444;0.148;1
CUST143272;18.0;Wiraswasta;1.0;198855;586;1.5;3286;81385;0;1;0;Kredit Berjalan;Konsolidasi Hutang;29300;13.44;0.409;0.147;0.049;0
CUST143273;19.0;Wiraswasta;1.0;47479;563;1.5;189;16867;0;1;1;Kartu Kredit;Renovasi Rumah;3400;22.95;0.355;0.072;0.024;0
CUST143274;44.0;Bekerja;7.1;39844;672;25.2;2598;18304;0;0;0;Kredit Berjalan;Bisnis;17100;9.36;0.459;0.429;0.143;0
CUST143275;32.0;Wiraswasta;2.8;63988;636;9.1;670;16261;0;1;0;Kredit Berjalan;Medis;41600;12.24;0.254;0.65;0.217;0
CUST143276;47.0;Bekerja;15.0;34118;671;16.0;107;22632;0;0;0;Pinjaman Pribadi;Pribadi;16600;11.72;0.663;0.487;0.162;0
CUST143277;37.0;Wiraswasta;7.0;70755;717;8.3;568;4296;1;0;0;Kredit Berjalan;Medis;34500;7.7;0.061;0.488;0.163;0
CUST143278;43.0;Bekerja;10.8;114778;673;6.2;8272;16603;0;0;0;Pinjaman Pribadi;Pribadi;100000;11.94;0.145;0.871;0.29;1
CUST143279;26.0;Wiraswasta;2.6;61003;740;0.2;229;10318;0;0;0;Pinjaman Pribadi;Medis;34700;9.83;0.169;0.569;0.19;1
CUST143280;39.0;Bekerja;12.6;17671;722;5.3;217;754;0;0;0;Kredit Berjalan;Pribadi;13700;8.58;0.043;0.775;0.258;1
CUST143281;39.0;Wiraswasta;3.7;55140;647;5.2;89;16675;0;0;0;Kredit Berjalan;Medis;33900;12.31;0.302;0.615;0.205;1
CUST143282;26.0;Wiraswasta;2.1;61824;591;1.7;1298;23426;0;1;1;Pinjaman Pribadi;Pribadi;92300;16.47;0.379;1.493;0.498;0
CUST143283;47.0;Wiraswasta;1.4;16535;640;16.3;4958;5335;0;1;0;Kartu Kredit;Medis;11100;20.61;0.323;0.671;0.224;1
CUST143284;18.0;Bekerja;0.0;19267;675;1.3;808;2648;0;0;0;Pinjaman Pribadi;Pribadi;28700;11.3;0.137;1.49;0.497;0
CUST143285;37.0;Mahasiswa;0.4;84044;561;16.5;2697;6226;0;0;0;Kartu Kredit;Medis;8400;21.11;0.074;0.1;0.033;1
CUST143286;19.0;Bekerja;1.0;51338;475;1.9;1009;14286;0;2;0;Kartu Kredit;Medis;55900;21.78;0.278;1.089;0.363;0
CUST143287;22.0;Bekerja;3.5;23137;646;3.8;300;13067;0;1;0;Kredit Berjalan;Bisnis;18900;12.54;0.565;0.817;0.272;0
CUST143288;46.0;Bekerja;18.0;61530;676;12.4;4183;26542;0;2;0;Pinjaman Pribadi;Pribadi;100000;12.92;0.431;1.625;0.542;1
CUST143289;21.0;Bekerja;0.7;38650;570;2.7;93;22028;0;0;2;Pinjaman Pribadi;Medis;24400;15.33;0.57;0.631;0.21;0
CUST143290;21.0;Bekerja;0.0;30363;620;1.0;314;13478;0;1;0;Pinjaman Pribadi;Bisnis;4000;14.36;0.444;0.132;0.044;0
CUST143291;41.0;Bekerja;10.7;25464;638;13.7;2255;9426;0;1;0;Kartu Kredit;Renovasi Rumah;14300;20.38;0.37;0.562;0.187;1
CUST143292;21.0;Bekerja;1.5;29967;582;2.6;2512;8023;0;0;1;Kartu Kredit;Renovasi Rumah;14000;22.22;0.268;0.467;0.156;0
CUST143293;47.0;Bekerja;21.4;54453;704;16.4;1264;17670;0;0;0;Kredit Berjalan;Konsolidasi Hutang;22400;8.11;0.325;0.411;0.137;1
CUST143294;42.0;Wiraswasta;1.6;15634;589;0.2;423;2096;0;0;0;Pinjaman Pribadi;Bisnis;3000;16.83;0.134;0.192;0.064;0
CUST143295;25.0;Bekerja;3.6;34996;687;5.0;350;23501;0;0;0;Pinjaman Pribadi;Renovasi Rumah;7800;11.43;0.672;0.223;0.074;0
CUST143296;46.0;Bekerja;21.2;81058;673;21.8;18653;37075;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;16000;12.98;0.457;0.197;0.066;0
CUST143297;18.0;Bekerja;0.0;39339;642;1.4;267;12215;0;0;0;Pinjaman Pribadi;Renovasi Rumah;68600;13.28;0.311;1.744;0.581;0
CUST143298;40.0;Mahasiswa;0.9;35195;560;2.7;28;15309;0;1;1;Kredit Berjalan;Bisnis;18600;13.02;0.435;0.528;0.176;0
CUST143299;20.0;Wiraswasta;1.0;55886;650;0.4;91;6182;0;1;0;Kartu Kredit;Pribadi;23300;17.01;0.111;0.417;0.139;1
CUST143300;28.0;Bekerja;4.6;15000;685;7.5;13;2701;0;0;1;Kartu Kredit;Renovasi Rumah;11900;17.37;0.18;0.793;0.264;1
CUST143301;29.0;Bekerja;7.1;21148;582;11.0;147;4262;0;0;0;Kartu Kredit;Medis;19600;22.96;0.202;0.927;0.309;1
CUST143302;50.0;Bekerja;24.6;45280;695;4.4;1153;24827;0;1;1;Kartu Kredit;Pendidikan;38000;18.66;0.548;0.839;0.28;0
CUST143303;28.0;Bekerja;8.6;53660;689;2.0;9943;23244;0;2;0;Kartu Kredit;Renovasi Rumah;800;17.19;0.433;0.015;0.005;1
CUST143304;34.0;Mahasiswa;1.4;15000;558;5.0;18;1416;0;0;0;Kredit Berjalan;Bisnis;7400;14.14;0.094;0.493;0.164;0
CUST143305;29.0;Bekerja;1.4;28083;651;0.4;18;11260;0;0;0;Kredit Berjalan;Pribadi;5000;9.0;0.401;0.178;0.059;1
CUST143306;23.0;Bekerja;3.6;41409;638;0.3;109;5519;0;0;0;Kartu Kredit;Pribadi;26000;19.3;0.133;0.628;0.209;1
CUST143307;22.0;Bekerja;0.1;22783;569;3.6;181;2143;0;0;0;Kartu Kredit;Medis;26900;22.48;0.094;1.181;0.394;0
CUST143308;38.0;Mahasiswa;1.5;19382;744;0.7;32;8061;0;0;0;Pinjaman Pribadi;Pribadi;10800;10.24;0.416;0.557;0.186;1
CUST143309;34.0;Bekerja;5.6;18512;605;15.5;50;8907;0;0;0;Kartu Kredit;Pribadi;18000;19.88;0.481;0.972;0.324;0
CUST143310;44.0;Wiraswasta;6.3;33842;713;7.3;130;4154;1;1;0;Pinjaman Pribadi;Pendidikan;14700;11.28;0.123;0.434;0.145;0
CUST143311;32.0;Bekerja;12.9;38558;698;7.0;4347;16264;0;0;0;Pinjaman Pribadi;Medis;24500;11.02;0.422;0.635;0.212;1
CUST143312;32.0;Wiraswasta;9.3;118685;635;11.8;1857;30764;0;2;0;Kredit Berjalan;Pendidikan;37200;12.05;0.259;0.313;0.104;1
CUST143313;44.0;Bekerja;7.4;44325;669;11.2;548;2575;0;0;0;Kartu Kredit;Pribadi;10200;18.9;0.058;0.23;0.077;1
CUST143314;30.0;Bekerja;6.5;33668;606;11.6;3063;8789;0;0;0;Kredit Berjalan;Bisnis;9800;11.07;0.261;0.291;0.097;1
CUST143315;18.0;Bekerja;0.0;21210;697;1.1;124;9779;0;0;0;Pinjaman Pribadi;Pribadi;26300;12.0;0.461;1.24;0.413;0
CUST143316;45.0;Bekerja;3.5;55614;691;8.0;5294;17397;0;1;0;Pinjaman Pribadi;Pendidikan;51800;12.46;0.313;0.931;0.31;1
CUST143317;26.0;Bekerja;3.1;30959;664;0.2;8;6800;0;0;0;Pinjaman Pribadi;Pendidikan;60700;12.49;0.22;1.961;0.654;1
CUST143318;35.0;Bekerja;11.8;30400;648;5.2;568;5003;0;0;0;Kartu Kredit;Bisnis;35300;20.36;0.165;1.161;0.387;1
CUST143319;27.0;Bekerja;1.0;63305;643;8.5;211;8258;0;0;0;Kartu Kredit;Pendidikan;24500;20.15;0.13;0.387;0.129;1
CUST143320;23.0;Wiraswasta;1.0;83179;621;3.2;562;30890;0;0;0;Pinjaman Pribadi;Pribadi;100000;13.75;0.371;1.202;0.401;0
CUST143321;18.0;Wiraswasta;1.0;97640;623;1.7;431;9108;0;1;0;Kartu Kredit;Pribadi;64800;20.29;0.093;0.664;0.221;1
CUST143322;39.0;Bekerja;2.1;46531;625;18.5;2736;17935;0;2;0;Kartu Kredit;Konsolidasi Hutang;18200;19.34;0.385;0.391;0.13;0
CUST143323;18.0;Wiraswasta;1.0;132398;597;0.5;314;38777;0;0;0;Kredit Berjalan;Pribadi;47200;13.54;0.293;0.357;0.119;0
CUST143324;50.0;Bekerja;13.2;37953;725;23.2;6667;3220;0;0;0;Kredit Berjalan;Medis;6400;7.87;0.085;0.169;0.056;1
CUST143325;47.0;Bekerja;19.6;72680;617;13.6;3440;23267;0;2;0;Kredit Berjalan;Konsolidasi Hutang;50000;12.65;0.32;0.688;0.229;0
CUST143326;24.0;Bekerja;2.6;43364;634;0.2;3;11095;0;1;0;Pinjaman Pribadi;Pendidikan;66800;13.45;0.256;1.54;0.513;1
CUST143327;54.0;Bekerja;9.4;117786;627;12.9;873;6014;0;0;0;Kredit Berjalan;Pribadi;23400;12.12;0.051;0.199;0.066;1
CUST143328;59.0;Bekerja;29.5;89817;697;16.5;23714;22849;0;0;0;Kartu Kredit;Renovasi Rumah;70000;17.69;0.254;0.779;0.26;1
CUST143329;31.0;Wiraswasta;3.6;71016;638;7.0;890;42684;0;0;0;Kartu Kredit;Pribadi;70000;20.43;0.601;0.986;0.329;0
CUST143330;39.0;Bekerja;1.1;112429;639;12.9;18825;26501;0;2;0;Kartu Kredit;Pendidikan;68800;19.66;0.236;0.612;0.204;1
CUST143331;36.0;Bekerja;0.8;65266;694;13.8;2141;9910;0;1;0;Kartu Kredit;Pribadi;70000;17.6;0.152;1.073;0.358;1
CUST143332;53.0;Bekerja;30.4;131231;698;3.1;3943;11624;0;1;0;Kartu Kredit;Konsolidasi Hutang;70000;18.4;0.089;0.533;0.178;1
CUST143333;18.0;Bekerja;0.0;40187;712;1.0;41;9725;0;0;0;Pinjaman Pribadi;Pendidikan;79400;10.06;0.242;1.976;0.659;1
CUST143334;32.0;Mahasiswa;0.5;16357;633;1.2;4;5080;0;0;0;Kredit Berjalan;Pribadi;17500;12.63;0.311;1.07;0.357;0
CUST143335;46.0;Bekerja;9.4;67027;664;13.2;21524;29090;0;0;0;Pinjaman Pribadi;Pribadi;2000;12.73;0.434;0.03;0.01;1
CUST143336;44.0;Bekerja;8.6;39392;564;4.7;1949;13228;0;1;0;Kartu Kredit;Renovasi Rumah;51100;22.77;0.336;1.297;0.432;0
CUST143337;34.0;Mahasiswa;1.7;16390;651;15.5;8524;634;0;0;0;Pinjaman Pribadi;Renovasi Rumah;7100;11.84;0.039;0.433;0.144;1
CUST143338;51.0;Bekerja;13.3;30341;605;29.3;69452;5776;0;2;0;Kartu Kredit;Pendidikan;19600;19.56;0.19;0.646;0.215;1
CUST143339;37.0;Bekerja;14.4;23220;636;10.3;48;6579;0;1;0;Kartu Kredit;Renovasi Rumah;5400;19.05;0.283;0.233;0.078;1
CUST143340;36.0;Wiraswasta;2.1;103976;576;15.7;14648;17034;0;3;0;Kartu Kredit;Bisnis;14500;21.79;0.164;0.139;0.046;0
CUST143341;43.0;Bekerja;20.0;102954;598;0.5;559;16564;1;2;0;Kartu Kredit;Konsolidasi Hutang;33100;21.92;0.161;0.322;0.107;0
CUST143342;34.0;Mahasiswa;0.8;29647;608;0.2;21;7391;0;0;0;Kredit Berjalan;Medis;14500;11.91;0.249;0.489;0.163;0
CUST143343;35.0;Wiraswasta;5.5;105446;710;2.8;540;22947;0;1;0;Kredit Berjalan;Pendidikan;32200;9.06;0.218;0.305;0.102;1
CUST143344;25.0;Mahasiswa;1.0;16932;606;6.5;398;5216;0;0;0;Pinjaman Pribadi;Pendidikan;17500;13.01;0.308;1.034;0.345;1
CUST143345;70.0;Wiraswasta;15.2;41061;676;18.7;1378;12869;0;0;0;Pinjaman Pribadi;Renovasi Rumah;80600;12.49;0.313;1.963;0.654;1
CUST143346;29.0;Bekerja;10.4;73037;612;4.9;2664;15530;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;13.02;0.213;1.369;0.456;0
CUST143347;43.0;Wiraswasta;10.8;67251;600;24.6;29445;14221;0;0;0;Kredit Berjalan;Konsolidasi Hutang;22600;12.9;0.211;0.336;0.112;0
CUST143348;57.0;Bekerja;6.2;122548;673;4.3;6521;32428;0;1;1;Kredit Berjalan;Medis;16100;10.16;0.265;0.131;0.044;1
CUST143349;18.0;Bekerja;0.0;63836;678;0.1;2;5119;0;0;0;Kredit Berjalan;Medis;44100;10.8;0.08;0.691;0.23;0
CUST143350;42.0;Bekerja;13.3;61628;710;1.1;2205;13090;0;0;0;Kartu Kredit;Pribadi;13400;16.69;0.212;0.217;0.072;1
CUST143351;;Bekerja;14.4;33918;714;3.0;3071;10613;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;24800;9.97;0.313;0.731;0.244;1
CUST143352;56.0;Wiraswasta;10.2;50386;574;2.0;17;17179;1;0;0;Pinjaman Pribadi;Medis;32800;15.18;0.341;0.651;0.217;0
CUST143353;24.0;Bekerja;5.0;27866;484;4.5;837;3851;1;3;0;Kredit Berjalan;Bisnis;20200;14.08;0.138;0.725;0.242;0
CUST143354;25.0;Wiraswasta;1.6;162599;628;4.3;670;86240;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;13.71;0.53;0.615;0.205;0
CUST143355;34.0;Bekerja;8.8;71001;667;15.1;20490;23175;0;0;0;Kredit Berjalan;Pendidikan;35300;10.11;0.326;0.497;0.166;1
CUST143356;29.0;Wiraswasta;5.9;73765;749;10.7;5372;18517;0;0;0;Kredit Berjalan;Pribadi;38300;8.97;0.251;0.519;0.173;1
CUST143357;29.0;Bekerja;4.2;49259;510;0.5;333;18298;0;1;1;Pinjaman Pribadi;Pribadi;32600;15.45;0.371;0.662;0.221;0
CUST143358;59.0;Bekerja;13.3;47124;661;6.1;104;13544;0;0;0;Kartu Kredit;Bisnis;26000;17.18;0.287;0.552;0.184;1
CUST143359;36.0;Wiraswasta;2.0;159782;527;7.1;123;50064;0;3;0;Kartu Kredit;Konsolidasi Hutang;70000;21.29;0.313;0.438;0.146;0
CUST143360;25.0;Bekerja;6.5;39778;632;4.4;162;3314;0;0;0;Pinjaman Pribadi;Pendidikan;68700;14.16;0.083;1.727;0.576;1
CUST143361;30.0;Wiraswasta;7.9;55904;648;11.6;1221;5601;0;1;0;Kartu Kredit;Renovasi Rumah;36300;19.44;0.1;0.649;0.216;1
CUST143362;39.0;Bekerja;12.4;70518;621;9.8;585;25054;0;0;0;Kartu Kredit;Medis;38500;20.21;0.355;0.546;0.182;1
CUST143363;39.0;Wiraswasta;14.1;40312;611;14.9;364;16156;0;0;0;Kartu Kredit;Pendidikan;49600;19.08;0.401;1.23;0.41;1
CUST143364;28.0;Bekerja;6.2;46893;594;9.8;2287;14370;0;2;2;Kredit Berjalan;Pribadi;19200;14.81;0.306;0.409;0.136;0
CUST143365;18.0;Bekerja;0.0;15426;618;0.4;5;4741;0;0;0;Kartu Kredit;Medis;9300;20.56;0.307;0.603;0.201;0
CUST143366;34.0;Bekerja;5.3;27596;620;1.1;57;6861;0;0;0;Kartu Kredit;Pribadi;19300;20.99;0.249;0.699;0.233;1
CUST143367;34.0;Wiraswasta;8.8;46288;603;5.5;37;15734;0;1;0;Kartu Kredit;Renovasi Rumah;24700;19.94;0.34;0.534;0.178;1
CUST143368;27.0;Bekerja;6.1;48699;539;3.6;870;19087;0;3;1;Kartu Kredit;Renovasi Rumah;25300;21.11;0.392;0.52;0.173;0
CUST143369;50.0;Bekerja;31.6;241338;702;24.7;111430;118447;0;0;0;Pinjaman Pribadi;Medis;100000;10.32;0.491;0.414;0.138;1
CUST143370;41.0;Bekerja;0.9;72897;533;21.1;7500;27780;1;0;1;Pinjaman Pribadi;Medis;19300;15.3;0.381;0.265;0.088;0
CUST143371;36.0;Mahasiswa;1.5;23810;682;13.3;8542;12789;0;0;0;Kartu Kredit;Pribadi;2400;18.97;0.537;0.101;0.034;1
CUST143372;30.0;Bekerja;6.6;77689;616;1.1;76;27811;0;1;0;Kredit Berjalan;Bisnis;23000;12.35;0.358;0.296;0.099;0
CUST143373;55.0;Bekerja;30.2;31792;701;9.9;2631;9109;0;1;0;Pinjaman Pribadi;Pendidikan;35600;11.25;0.287;1.12;0.373;1
CUST143374;21.0;Bekerja;0.0;26599;602;2.9;21;7440;0;0;0;Kartu Kredit;Renovasi Rumah;6700;20.68;0.28;0.252;0.084;1
CUST143375;29.0;Bekerja;8.0;47236;618;10.7;1407;6064;0;0;0;Kartu Kredit;Konsolidasi Hutang;14500;20.29;0.128;0.307;0.102;1
CUST143376;29.0;Bekerja;2.5;63149;632;3.2;3686;26207;0;1;0;Kartu Kredit;Pendidikan;65400;20.82;0.415;1.036;0.345;1
CUST143377;38.0;Mahasiswa;1.0;15000;597;1.8;65;8264;1;2;1;Kredit Berjalan;Pendidikan;12700;13.96;0.551;0.847;0.282;0
CUST143378;42.0;Bekerja;17.0;41462;716;19.6;24388;14864;0;0;0;Kredit Berjalan;Renovasi Rumah;23500;8.83;0.358;0.567;0.189;1
CUST143379;18.0;Mahasiswa;1.6;27199;443;1.0;52;1103;0;0;1;Kartu Kredit;Bisnis;2700;21.32;0.041;0.099;0.033;0
CUST143380;26.0;Bekerja;5.9;89923;553;6.4;174;19506;0;3;0;Kartu Kredit;Bisnis;19800;21.31;0.217;0.22;0.073;0
CUST143381;40.0;Bekerja;17.8;54874;720;9.3;332;12159;0;0;0;Kredit Berjalan;Pribadi;37200;8.16;0.222;0.678;0.226;1
CUST143382;27.0;Wiraswasta;1.0;68522;680;5.1;7301;43831;0;0;0;Kredit Berjalan;Pribadi;35300;9.53;0.64;0.515;0.172;0
CUST143383;30.0;Bekerja;5.0;20535;545;9.4;240;3920;0;0;0;Pinjaman Pribadi;Pendidikan;37800;16.54;0.191;1.841;0.614;1
CUST143384;37.0;Bekerja;1.2;40743;659;13.4;4152;29000;0;0;0;Kredit Berjalan;Pendidikan;18600;9.94;0.712;0.457;0.152;0
CUST143385;23.0;Bekerja;3.2;24419;689;1.6;205;10465;0;0;0;Pinjaman Pribadi;Pribadi;46300;12.48;0.429;1.896;0.632;1
CUST143386;38.0;Bekerja;4.9;48049;614;17.9;194;7575;0;0;0;Kartu Kredit;Pendidikan;44800;19.79;0.158;0.932;0.311;1
CUST143387;42.0;Bekerja;0.3;47275;645;22.3;10483;5017;0;0;0;Kartu Kredit;Pribadi;22200;19.81;0.106;0.47;0.157;1
CUST143388;35.0;Bekerja;0.8;65329;710;15.7;3100;9213;0;1;0;Pinjaman Pribadi;Pribadi;100000;11.28;0.141;1.531;0.51;1
CUST143389;52.0;Bekerja;5.6;54313;695;16.2;81229;23750;0;0;0;Pinjaman Pribadi;Medis;55400;12.2;0.437;1.02;0.34;1
CUST143390;43.0;Mahasiswa;0.8;28732;686;0.4;3;12004;0;0;0;Kredit Berjalan;Pendidikan;19600;9.4;0.418;0.682;0.227;1
CUST143391;34.0;Bekerja;9.1;49952;585;4.5;1044;24474;0;1;0;Kredit Berjalan;Pendidikan;40200;13.8;0.49;0.805;0.268;0
CUST143392;31.0;Bekerja;7.1;46795;778;12.4;6923;10752;0;0;0;Kartu Kredit;Pendidikan;65400;15.49;0.23;1.398;0.466;1
CUST143393;56.0;Wiraswasta;24.6;51010;833;18.3;2931;16264;0;1;0;Kredit Berjalan;Pribadi;34700;7.44;0.319;0.68;0.227;1
CUST143394;27.0;Bekerja;3.0;37490;612;4.6;623;16640;0;0;0;Kartu Kredit;Pribadi;17300;20.65;0.444;0.461;0.154;1
CUST143395;31.0;Bekerja;3.2;52694;563;7.4;632;23121;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;84600;16.88;0.439;1.605;0.535;0
CUST143396;30.0;Mahasiswa;1.5;15000;584;3.7;504;5244;0;1;1;Kredit Berjalan;Pendidikan;9200;13.32;0.35;0.613;0.204;0
CUST143397;39.0;Wiraswasta;7.7;52659;687;1.3;127;10767;0;0;0;Kartu Kredit;Konsolidasi Hutang;39600;18.55;0.204;0.752;0.251;0
CUST143398;62.0;Bekerja;37.0;17699;683;23.4;68;4822;0;0;0;Kartu Kredit;Medis;21500;17.59;0.272;1.215;0.405;1
CUST143399;37.0;Bekerja;6.9;15000;668;10.8;2481;901;0;0;0;Kartu Kredit;Bisnis;11800;18.11;0.06;0.787;0.262;1
